,0,1,2,3,4,5,6,7,8,9,10,11,12
300,1488754088537,0.0,0.156,0.012,-0.0005,1.0,-0.0003,0.0,0.01,-0.00033,0.0,0.0,True
301,1488754088593,0.0,0.156,0.012,-0.0005,1.0,-0.0003,0.0,0.0,-0.00033,0.0,0.0,True
302,1488754088643,0.0,0.156,0.012,-0.0005,1.0,-0.0003,0.0,0.0,-0.00033,0.0,0.0,True
304,1488754088743,0.0,0.156,0.012,-0.0005,1.0,-0.0003,0.0,0.0,-0.00033,0.0,0.0,True
306,1488754088843,0.0,0.156,0.013000000000000001,-0.0005,1.0,-0.0003,0.0,0.0,-0.00033,0.0,0.0,True
308,1488754088943,0.0,0.156,0.013000000000000001,-0.0005,1.0,-0.0003,0.0,0.0,-0.00033,0.0,0.0,True
310,1488754089045,0.0,0.156,0.013000000000000001,-0.0005,1.0,-0.0003,0.0,0.0,-0.00033,0.0,0.0,True
312,1488754089149,0.0,0.156,0.013000000000000001,-0.0005,1.0,-0.0003,0.0,0.0,-0.00033,0.0,0.0,True
314,1488754089249,0.0,0.156,0.013000000000000001,-0.0005,1.0,-0.0003,0.0,0.0,-0.00033,0.0,0.0,True
316,1488754089349,0.0,0.156,0.013000000000000001,-0.0005,1.0,-0.0003,0.0,0.0,-0.00033,0.0,0.0,True
318,1488754089449,0.0,0.156,0.013000000000000001,-0.0005,1.0,-0.0003,0.0,0.0,-0.00033,0.0,0.0,True
320,1488754089550,0.0,0.156,0.013000000000000001,-0.0005,1.0,-0.0003,0.0,0.0,-0.00033,0.0,0.0,True
322,1488754089650,0.0,0.156,0.013000000000000001,-0.0005,1.0,-0.0003,0.0,0.0,-0.00033,0.0,0.0,True
324,1488754089750,0.0,0.156,0.013000000000000001,-0.0005,1.0,-0.0003,0.0,0.0,-0.00033,0.0,0.0,True
326,1488754089850,0.0,0.156,0.013000000000000001,-0.0005,1.0,-0.0003,0.0,0.0,-0.00033,0.0,0.0,True
328,1488754089951,0.0,0.156,0.013000000000000001,-0.0005,1.0,-0.0003,0.0,0.0,-0.00033,0.0,0.0,True
330,1488754090051,0.0,0.156,0.013999999999999999,-0.0005,1.0,-0.0003,0.0,0.0,-0.00033,0.0,0.0,True
332,1488754090152,0.0,0.156,0.013999999999999999,-0.0005,1.0,-0.0003,0.0,0.0,-0.00033,0.0,0.0,True
334,1488754090253,0.0,0.156,0.013999999999999999,-0.0005,1.0,-0.0003,0.0,0.0,-0.00033,0.0,0.0,True
336,1488754090354,0.0,0.156,0.013999999999999999,-0.0005,1.0,-0.0003,0.0,0.0,-0.00033,0.0,0.0,True
338,1488754090454,0.0,0.156,0.013999999999999999,-0.0005,1.0,-0.0003,0.0,0.0,-0.00033,0.0,0.0,True
340,1488754090554,0.0,0.156,0.013999999999999999,-0.0005,1.0,-0.0003,0.0,0.0,-0.00033,0.0,0.0,True
342,1488754090656,0.0,0.156,0.013999999999999999,-0.0005,1.0,-0.0003,0.0,0.0,-0.00033,0.0,0.0,True
