,name,frameTime,F0final_sma,F0finEnv_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,sourceQualityMean_sma,sourceQualityRange_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_intensity_sma,pcm_loudness_sma,F0final_sma_ff0
0,'unknown',0.0,70.61395999999999,70.61395999999999,0.7009644,0.0,0.0,0.0,-39.35322,-0.08273539,0.3418167,0.7329455,0.9883412,0.001369298,0.13238429999999998,0.1292162,0.2720484,0.41952790000000006,0.5544473000000001,0.6697289000000001,0.7658961,0.8470284,0.9178291999999999,0.9822495000000001,1.043099,1.102099,1.1600700000000002,1.217131,1.272837,1.3262120000000002,1.375581,1.418056,1.448481,1.457878,1.432704,1.358746,1.23234,1.0691549999999999,0.8959275999999999,0.7342484,0.5943311,5.23373e-11,0.02408011,70.61395999999999
1,'unknown',0.1,0.0,0.0,0.0,0.0,0.0,0.0,-69.67661,0.0,0.0,0.7280714,0.9883412,0.001384233,0.08162037,0.1292162,0.2720484,0.41952790000000006,0.5544473000000001,0.6697289000000001,0.7658961,0.8470284,0.9178291999999999,0.9822495000000001,1.043099,1.102099,1.1600700000000002,1.217131,1.272837,1.3262120000000002,1.375581,1.418056,1.448481,1.457878,1.432704,1.358746,1.23234,1.0691549999999999,0.8959275999999999,0.7342484,0.5943311,5.770999e-11,0.036244,0.0
2,'unknown',0.2,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.7092921999999999,0.9883412,0.001482067,0.02805555,0.1292162,0.2720484,0.41952790000000006,0.5544473000000001,0.6697289000000001,0.7658961,0.8470284,0.9178291999999999,0.9822495000000001,1.043099,1.102099,1.1600700000000002,1.217131,1.272837,1.3262120000000002,1.375581,1.418056,1.448481,1.457878,1.432704,1.358746,1.23234,1.0691549999999999,0.8959275999999999,0.7342484,0.5943311,7.636423000000001e-11,0.05391449,0.0
3,'unknown',0.3,0.0,0.0,0.0,0.0,0.0,0.0,-70.20272,0.0,0.0,0.699476,0.9883412,0.0016430370000000002,0.02356482,0.1292162,0.2720484,0.41952790000000006,0.5544473000000001,0.6697289000000001,0.7658961,0.8470284,0.9178291999999999,0.9822495000000001,1.043099,1.102099,1.1600700000000002,1.217131,1.272837,1.3262120000000002,1.375581,1.418056,1.448481,1.457878,1.432704,1.358746,1.23234,1.0691549999999999,0.8959275999999999,0.7342484,0.5943311,3.038023e-11,0.04262568,0.0
4,'unknown',0.4,63.99655,63.99655,0.7542236999999999,0.0,0.0,0.0,-40.10743,-0.05066343,0.5711571999999999,0.6990078000000001,0.9894594999999999,0.001796436,0.02226852,0.1298908,0.2773952,0.42899160000000003,0.560384,0.6663026999999999,0.7644779,0.8544019,0.9220845999999999,0.9779529,1.0344309999999999,1.100255,1.1559620000000002,1.213109,1.269444,1.321717,1.3891360000000001,1.418787,1.458608,1.460443,1.432903,1.361402,1.234848,1.069027,0.8952025,0.7371270999999999,0.5916617,6.493530999999999e-11,0.05266408,63.99655
5,'unknown',0.5,63.99655,63.99655,0.7542236999999999,0.0,0.0,0.0,-40.10743,-0.05066343,0.5711571999999999,0.7151308000000001,0.9887779000000001,0.0018116470000000002,0.02618056,0.1283647,0.27145820000000004,0.422357,0.5583030999999999,0.6592551,0.7699699000000001,0.856557,0.9116101999999999,0.9808238000000001,1.037458,1.095199,1.1527100000000001,1.214656,1.26946,1.3230629999999999,1.40058,1.410525,1.455416,1.454018,1.4360389999999998,1.3709930000000001,1.237811,1.0672549999999998,0.8964264000000001,0.7358005999999999,0.5921175999999999,4.772486e-11,0.04319458,63.99655
6,'unknown',0.6,0.0,0.0,0.0,0.0,0.0,0.0,-69.90472,0.0,0.0,0.7367643,0.9900421999999999,0.001677532,0.03074074,0.1280002,0.26837300000000003,0.41625609999999996,0.5533357,0.6603306999999999,0.7691734,0.8523583,0.9168963,0.9862706,1.0453139999999999,1.098286,1.156908,1.224143,1.274335,1.332381,1.3940110000000001,1.412692,1.451506,1.4548590000000001,1.439942,1.368925,1.236134,1.0699670000000001,0.8993469999999999,0.7367554000000001,0.5945967,7.454672e-11,0.05140519,0.0
7,'unknown',0.7,0.0,0.0,0.0,0.0,0.0,0.0,-68.17403,0.0,0.0,0.7424698000000001,0.9875333000000001,0.001635676,0.03155093,0.1300231,0.26710690000000004,0.4091784,0.5463573,0.6652716,0.7608511,0.8386013000000001,0.9189043,0.9845533999999999,1.044689,1.095213,1.156204,1.217396,1.27712,1.335921,1.3759430000000001,1.417255,1.446313,1.4545860000000002,1.433166,1.3634469999999999,1.231789,1.069474,0.9035934000000001,0.7353973,0.5975111,5.069228e-11,0.04610136,0.0
8,'unknown',0.8,70.92497,70.92497,0.7466441,0.0,0.0,0.33261209999999997,-36.70238,0.272865,0.38610370000000005,0.7468793,0.9873705,0.001723516,0.028125,0.1320861,0.2740866,0.4190375,0.5550522,0.6757206,0.7627390000000001,0.8428902,0.9211953000000002,0.9822062,1.0430840000000001,1.100709,1.152775,1.208135,1.2793299999999999,1.3289030000000002,1.365751,1.415846,1.447674,1.457624,1.428642,1.349221,1.225478,1.069965,0.9002462,0.7374374,0.595799,4.9280440000000005e-11,0.04051449,70.92497
9,'unknown',0.9,70.71889,70.71889,0.7533882,0.29222659999999995,0.0,0.3304884,-6.01005,0.17815350000000002,0.42090500000000003,0.7524365,0.9891617,0.0018310239999999999,0.02743055,0.13036040000000002,0.27619109999999997,0.4319977,0.5692706,0.6842316999999999,0.7675761999999999,0.8501584999999999,0.9182030999999999,0.9863818000000001,1.04339,1.096043,1.153939,1.207598,1.272691,1.320462,1.378829,1.41611,1.450503,1.458917,1.434004,1.353449,1.228677,1.068977,0.8953609,0.7335276999999999,0.591355,2.043024e-11,0.03091008,70.71889
10,'unknown',1.0,70.51057,70.51057,0.7691066,0.29222659999999995,0.0,0.32624109999999995,-37.836009999999995,0.1059785,0.5113853,0.7555917,0.9901416,0.001792346,0.02898148,0.12642550000000002,0.2706447,0.42429170000000005,0.5627429,0.6718004,0.7720651999999999,0.8519114,0.9140020000000001,0.985524,1.045426,1.102044,1.165691,1.2188430000000001,1.2666709999999999,1.323541,1.385976,1.419928,1.453925,1.459559,1.436914,1.3665530000000001,1.235858,1.0686120000000001,0.8914148000000001,0.7312062,0.5921083,2.3145320000000002e-11,0.03172014,70.51057
11,'unknown',1.1,0.0,0.0,0.0,0.0,0.0,0.0,-69.30766,0.0,0.0,0.7687358,0.9915709999999999,0.0016468960000000001,0.03226852,0.1278563,0.2707731,0.4233146,0.5551847,0.6613821,0.7648615,0.8469324,0.9247974,0.984483,1.046422,1.10965,1.17452,1.23044,1.2697200000000002,1.327234,1.382414,1.427315,1.453383,1.4589729999999999,1.432966,1.3674110000000002,1.2390649999999999,1.0748870000000001,0.8955620000000001,0.7329965,0.5983024,3.576569e-11,0.04483376,0.0
12,'unknown',1.2,0.0,0.0,0.0,0.0,0.0,0.0,-67.50875,0.0,0.0,0.7554049,0.9881681999999999,0.001640561,0.03013889,0.13112939999999998,0.27038909999999994,0.4139464,0.5458921999999999,0.6625084,0.761463,0.8388134,0.9163439,0.9751609,1.041523,1.108534,1.163129,1.223976,1.278589,1.329086,1.37315,1.417266,1.44773,1.457262,1.431746,1.3626280000000002,1.233523,1.071792,0.9015926999999999,0.7367573000000001,0.5984424,3.190388e-11,0.03926713,0.0
13,'unknown',1.3,72.29453000000001,72.29453000000001,0.7588599,0.0,0.0,0.0,-37.47685,0.1361993,0.6313015000000001,0.7489766,0.9877855999999999,0.0017029089999999998,0.02678241,0.1315302,0.270461,0.41262029999999994,0.5491347,0.6754978,0.7674327,0.8440146999999999,0.9123664,0.9835973,1.047798,1.106506,1.150172,1.21305,1.283306,1.3314,1.374357,1.4100219999999999,1.445052,1.4577959999999999,1.436541,1.3538540000000001,1.2251530000000002,1.068416,0.8992429,0.7382241,0.5948812,1.319852e-11,0.02504052,72.29453000000001
14,'unknown',1.4,72.29037,72.29037,0.761915,0.0,0.0,0.0,-8.100797,0.06415834,0.6157560000000001,0.7246439,0.9878121,0.0017416270000000001,0.02462963,0.1283271,0.2695519,0.4166004,0.5547380000000001,0.6824791,0.7643895,0.8471274999999999,0.9175293,0.9897351000000001,1.049266,1.0956219999999999,1.150364,1.2134639999999999,1.27486,1.326606,1.3797540000000001,1.416693,1.445416,1.45917,1.43601,1.355125,1.228768,1.063964,0.8955668,0.7318623000000001,0.5901261,5.062201e-11,0.03307592,72.29037
15,'unknown',1.5,72.21198000000001,72.21198000000001,0.7820704,0.0,0.0,0.0,-40.59205,-0.02229317,0.745877,0.7149196,0.9873959999999999,0.00158853,0.02576389,0.1261384,0.27046809999999993,0.42148230000000003,0.5578416,0.6683747,0.7657356,0.8517628,0.9233218000000001,0.9812914,1.036951,1.0956,1.160758,1.210286,1.263126,1.320445,1.383709,1.4267100000000001,1.452325,1.455177,1.428558,1.357718,1.235753,1.065952,0.8917726,0.7297899,0.5912506,7.889406e-11,0.04736092,72.21198000000001
