,0,1,2,3,4,5,6,7,8,9,10,11,12
259,1510323438675,0.0,0.156,0.01,-0.0005,1.0,-0.0003,0.0,0.0,0.00013000000000000002,0.0,0.0,True
261,1510323438776,0.0,0.156,0.01,-0.0005,1.0,-0.0003,0.0,0.0,0.00013000000000000002,0.0,0.0,True
263,1510323438879,0.0,0.156,0.011000000000000001,-0.0005,1.0,-0.0003,0.0,0.0,0.00013000000000000002,0.0,0.0,True
265,1510323438979,0.0,0.156,0.011000000000000001,-0.0005,1.0,-0.0003,0.0,0.0,0.00013000000000000002,0.0,0.0,True
266,1510323439043,0.0,0.156,0.011000000000000001,-0.0005,1.0,-0.0003,0.0,0.01,0.00013000000000000002,0.0,0.0,True
268,1510323439143,0.0,0.156,0.011000000000000001,-0.0005,1.0,-0.0003,0.0,0.0,0.00013000000000000002,0.0,0.0,True
270,1510323439243,0.0,0.156,0.011000000000000001,-0.0005,1.0,-0.0003,0.0,0.0,0.00013000000000000002,0.0,0.0,True
272,1510323439343,0.0,0.156,0.011000000000000001,-0.0005,1.0,-0.0003,0.0,0.0,0.00013000000000000002,0.0,0.0,True
274,1510323439443,0.0,0.156,0.011000000000000001,-0.0005,1.0,-0.0003,0.0,0.0,0.00013000000000000002,0.0,0.0,True
276,1510323439543,0.0,0.156,0.011000000000000001,-0.0005,1.0,-0.0003,0.0,0.0,0.00013000000000000002,0.0,0.0,True
278,1510323439651,0.0,0.156,0.011000000000000001,-0.0005,1.0,-0.0003,0.0,0.0,0.00013000000000000002,0.0,0.0,True
280,1510323439751,0.0,0.156,0.011000000000000001,-0.0005,1.0,-0.0003,0.0,0.01,0.00013000000000000002,0.0,0.0,True
282,1510323439852,0.0,0.156,0.011000000000000001,-0.0005,1.0,-0.0003,0.0,0.01,0.00013000000000000002,0.0,0.0,True
284,1510323439955,0.0,0.156,0.011000000000000001,-0.0005,1.0,-0.0003,0.0,0.01,0.00013000000000000002,0.0,0.0,True
286,1510323440055,0.0,0.156,0.012,-0.0005,1.0,-0.0003,0.0,0.01,0.00013000000000000002,0.0,0.0,True
288,1510323440156,0.0,0.156,0.012,-0.0005,1.0,-0.0003,0.0,0.01,0.00013000000000000002,0.0,0.0,True
290,1510323440259,0.0,0.156,0.012,-0.0005,1.0,-0.0003,0.0,0.01,0.00013000000000000002,0.0,0.0,True
292,1510323440359,0.0,0.156,0.012,-0.0005,1.0,-0.0003,0.0,0.01,0.00013000000000000002,0.0,0.0,True
294,1510323440460,0.0,0.156,0.012,-0.0005,1.0,-0.0003,0.0,0.01,0.00013000000000000002,0.0,0.0,True
296,1510323440561,0.0,0.156,0.012,-0.0005,1.0,-0.0003,0.0,0.01,0.00013000000000000002,0.0,0.0,True
298,1510323440662,0.0,0.156,0.012,-0.0005,1.0,-0.0003,0.0,0.01,0.00013000000000000002,0.0,0.0,True
300,1510323440763,0.0,0.156,0.012,-0.0005,1.0,-0.0003,0.0,0.01,0.00013000000000000002,0.0,0.0,True
302,1510323440864,0.0,0.156,0.012,-0.0005,1.0,-0.0003,0.0,0.01,0.00013000000000000002,0.0,0.0,True
304,1510323440967,0.0,0.156,0.012,-0.0005,1.0,-0.0003,0.0,0.01,0.00013000000000000002,0.0,0.0,True
306,1510323441075,0.0,0.156,0.012,-0.0005,1.0,-0.0003,0.0,0.01,0.00013000000000000002,0.0,0.0,True
308,1510323441176,0.0,0.156,0.012,-0.0005,1.0,-0.0003,0.0,0.0,0.00013000000000000002,0.0,0.0,True
310,1510323441277,0.0,0.156,0.013000000000000001,-0.0005,1.0,-0.0003,0.0,0.0,0.00013000000000000002,0.0,0.0,True
312,1510323441377,0.0,0.156,0.013000000000000001,-0.0005,1.0,-0.0003,0.0,0.0,0.00013000000000000002,0.0,0.0,True
314,1510323441486,0.0,0.156,0.013000000000000001,-0.0005,1.0,-0.0003,0.0,0.01,0.00013000000000000002,0.0,0.0,True
316,1510323441586,0.0,0.156,0.013000000000000001,-0.0005,1.0,-0.0003,0.0,0.01,0.00013000000000000002,0.0,0.0,True
317,1510323441642,0.0,0.156,0.013000000000000001,-0.0005,1.0,-0.0003,0.0,0.0,0.00013000000000000002,0.0,0.0,True
319,1510323441752,0.0,0.156,0.013000000000000001,-0.0005,1.0,-0.0003,0.0,0.01,0.00013000000000000002,0.0,0.0,True
321,1510323441860,0.0,0.156,0.013000000000000001,-0.0005,1.0,-0.0003,0.0,0.01,0.00013000000000000002,0.0,0.0,True
322,1510323441963,0.0,0.156,0.013000000000000001,-0.0005,1.0,-0.0003,0.0,0.0,0.00013000000000000002,0.0,0.0,True
324,1510323442077,0.0,0.156,0.013000000000000001,-0.0005,1.0,-0.0003,0.0,0.01,0.00013000000000000002,0.0,0.0,True
326,1510323442180,0.0,0.156,0.013000000000000001,-0.0005,1.0,-0.0003,0.0,0.0,0.00013000000000000002,0.0,0.0,True
328,1510323442286,0.0,0.156,0.013000000000000001,-0.0005,1.0,-0.0003,0.0,0.0,0.00013000000000000002,0.0,0.0,True
330,1510323442386,0.0,0.156,0.013999999999999999,-0.0005,1.0,-0.0003,0.0,0.01,0.00013000000000000002,0.0,0.0,True
331,1510323442436,0.0,0.156,0.013999999999999999,-0.0005,1.0,-0.0003,0.0,0.0,0.00013000000000000002,0.0,0.0,True
333,1510323442536,0.0,0.156,0.013999999999999999,-0.0005,1.0,-0.0003,0.0,0.0,0.00013000000000000002,0.0,0.0,True
335,1510323442658,0.0,0.156,0.013999999999999999,-0.0005,1.0,-0.0003,0.0,0.01,0.00013000000000000002,0.0,0.0,True
337,1510323442768,0.0,0.156,0.013999999999999999,-0.0005,1.0,-0.0003,0.0,0.01,0.00013000000000000002,0.0,0.0,True
338,1510323442866,0.0,0.156,0.013999999999999999,-0.0005,1.0,-0.0003,0.0,0.0,0.00013000000000000002,0.0,0.0,True
340,1510323442969,0.0,0.156,0.013999999999999999,-0.0005,1.0,-0.0003,0.0,0.0,0.00013000000000000002,0.0,0.0,True
