,0,1,2,3,4,5,6,7,8,9,10,11,12
261,1501878339579,0.0,0.156,0.011000000000000001,-0.0005,1.0,-0.0003,0.0,0.0,0.0,0.0,0.0,True
263,1501878339681,0.0,0.156,0.011000000000000001,-0.0005,1.0,-0.0003,0.0,0.0,0.0,0.0,0.0,True
265,1501878339782,0.0,0.156,0.011000000000000001,-0.0005,1.0,-0.0003,0.0,0.0,0.0,0.0,0.0,True
266,1501878339832,0.0,0.156,0.011000000000000001,-0.0005,1.0,-0.0003,0.0,0.01,0.0,0.0,0.0,True
269,1501878339984,0.0,0.156,0.012,-0.0005,1.0,-0.0003,0.0,0.01,0.0,0.0,0.0,True
270,1501878340053,0.0,0.156,0.012,-0.0005,1.0,-0.0003,0.0,0.01,0.0,0.0,0.0,True
272,1501878340153,0.0,0.156,0.012,-0.0005,1.0,-0.0003,0.0,0.01,0.0,0.0,0.0,True
274,1501878340255,0.0,0.156,0.012,-0.0005,1.0,-0.0003,0.0,0.01,0.0,0.0,0.0,True
276,1501878340355,0.0,0.156,0.012,-0.0005,1.0,-0.0003,0.0,0.01,0.0,0.0,0.0,True
278,1501878340455,0.0,0.156,0.012,-0.0005,1.0,-0.0003,0.0,0.01,0.0,0.0,0.0,True
280,1501878340555,0.0,0.156,0.012,-0.0005,1.0,-0.0003,0.0,0.01,0.0,0.0,0.0,True
282,1501878340655,0.0,0.156,0.012,-0.0005,1.0,-0.0003,0.0,0.01,0.0,0.0,0.0,True
284,1501878340756,0.0,0.156,0.012,-0.0005,1.0,-0.0003,0.0,0.01,0.0,0.0,0.0,True
286,1501878340857,0.0,0.156,0.012,-0.0005,1.0,-0.0003,0.0,0.01,0.0,0.0,0.0,True
288,1501878340958,0.0,0.156,0.012,-0.0005,1.0,-0.0003,0.0,0.01,0.0,0.0,0.0,True
290,1501878341059,0.0,0.156,0.012,-0.0005,1.0,-0.0003,0.0,0.01,0.0,0.0,0.0,True
292,1501878341159,0.0,0.156,0.012,-0.0005,1.0,-0.0003,0.0,0.01,0.0,0.0,0.0,True
294,1501878341259,0.0,0.156,0.013000000000000001,-0.0005,1.0,-0.0003,0.0,0.01,0.0,0.0,0.0,True
