,0,1,2,3,4,5,6,7,8,9,10,11,12
899,1501870577495,0.0,0.156,0.038,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
901,1501870577595,0.0,0.156,0.038,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
903,1501870577695,0.0,0.156,0.038,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
905,1501870577797,0.0,0.156,0.038,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
907,1501870577903,0.0,0.156,0.038,-0.0005,1.0,-0.0003,0.0,0.0,0.00054,0.0,0.0,True
909,1501870578003,0.0,0.156,0.038,-0.0005,1.0,-0.0003,0.0,0.0,0.00054,0.0,0.0,True
911,1501870578103,0.0,0.156,0.038,-0.0005,1.0,-0.0003,0.0,0.0,0.00054,0.0,0.0,True
913,1501870578204,0.0,0.156,0.038,-0.0005,1.0,-0.0003,0.0,0.0,0.00054,0.0,0.0,True
915,1501870578305,0.0,0.156,0.038,-0.0005,1.0,-0.0003,0.0,0.0,0.00054,0.0,0.0,True
917,1501870578407,0.0,0.156,0.038,-0.0005,1.0,-0.0003,0.0,0.0,0.00054,0.0,0.0,True
919,1501870578512,0.0,0.156,0.038,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
920,1501870578562,0.0,0.156,0.039,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
922,1501870578662,0.0,0.156,0.039,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
924,1501870578785,0.0,0.156,0.039,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
926,1501870578886,0.0,0.156,0.039,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
928,1501870578986,0.0,0.156,0.039,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
930,1501870579087,0.0,0.156,0.039,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
932,1501870579187,0.0,0.156,0.039,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
934,1501870579299,0.0,0.156,0.039,-0.0005,1.0,-0.0003,0.0,0.0,0.00054,0.0,0.0,True
936,1501870579399,0.0,0.156,0.039,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
938,1501870579501,0.0,0.156,0.039,-0.0005,1.0,-0.0003,0.0,0.0,0.00054,0.0,0.0,True
940,1501870579601,0.0,0.156,0.039,-0.0005,1.0,-0.0003,0.0,0.0,0.00054,0.0,0.0,True
942,1501870579701,0.0,0.156,0.039,-0.0005,1.0,-0.0003,0.0,0.0,0.00054,0.0,0.0,True
944,1501870579801,0.0,0.156,0.04,-0.0005,1.0,-0.0003,0.0,0.0,0.00054,0.0,0.0,True
945,1501870579851,0.0,0.156,0.04,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
946,1501870579994,0.0,0.156,0.04,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
948,1501870580109,0.0,0.156,0.04,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
949,1501870580176,0.0,0.156,0.04,-0.0005,1.0,-0.0003,0.0,0.0,0.00054,0.0,0.0,True
951,1501870580280,0.0,0.156,0.04,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
953,1501870580409,0.0,0.156,0.04,-0.0005,1.0,-0.0003,0.0,0.0,0.00054,0.0,0.0,True
954,1501870580463,0.0,0.156,0.04,-0.0005,1.0,-0.0003,0.0,0.0,0.00054,0.0,0.0,True
956,1501870580580,0.0,0.156,0.04,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
958,1501870580680,0.0,0.156,0.04,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
960,1501870580780,0.0,0.156,0.04,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
962,1501870580880,0.0,0.156,0.04,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
964,1501870580981,0.0,0.156,0.04,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
966,1501870581081,0.0,0.156,0.040999999999999995,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
968,1501870581182,0.0,0.156,0.040999999999999995,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
969,1501870581249,0.0,0.156,0.040999999999999995,-0.0005,1.0,-0.0003,0.0,0.0,0.00054,0.0,0.0,True
971,1501870581364,0.0,0.156,0.040999999999999995,-0.0005,1.0,-0.0003,0.0,0.0,0.00054,0.0,0.0,True
974,1501870581514,0.0,0.156,0.040999999999999995,-0.0005,1.0,-0.0003,0.0,0.0,0.00054,0.0,0.0,True
976,1501870581614,0.0,0.156,0.040999999999999995,-0.0005,1.0,-0.0003,0.0,0.0,0.00054,0.0,0.0,True
977,1501870581664,0.0,0.156,0.040999999999999995,-0.0005,1.0,-0.0003,0.0,0.0,0.00054,0.0,0.0,True
979,1501870581764,0.0,0.156,0.040999999999999995,-0.0005,1.0,-0.0003,0.0,0.0,0.00054,0.0,0.0,True
982,1501870581915,0.0,0.156,0.040999999999999995,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
984,1501870582015,0.0,0.156,0.040999999999999995,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
985,1501870582065,0.0,0.156,0.040999999999999995,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
987,1501870582165,0.0,0.156,0.040999999999999995,-0.0005,1.0,-0.0003,0.0,0.0,0.00054,0.0,0.0,True
990,1501870582315,0.0,0.156,0.042,-0.0005,1.0,-0.0003,0.0,0.0,0.00054,0.0,0.0,True
992,1501870582415,0.0,0.156,0.042,-0.0005,1.0,-0.0003,0.0,0.0,0.00054,0.0,0.0,True
993,1501870582465,0.0,0.156,0.042,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
995,1501870582565,0.0,0.156,0.042,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
997,1501870582667,0.0,0.156,0.042,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
999,1501870582782,0.0,0.156,0.042,-0.0005,1.0,-0.0003,0.0,0.0,0.00054,0.0,0.0,True
1001,1501870582883,0.0,0.156,0.042,-0.0005,1.0,-0.0003,0.0,0.0,0.00054,0.0,0.0,True
1003,1501870582999,0.0,0.156,0.042,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
1005,1501870583099,0.0,0.156,0.042,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
1007,1501870583200,0.0,0.156,0.042,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
1008,1501870583266,0.0,0.156,0.042,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
1010,1501870583366,0.0,0.156,0.042,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
1013,1501870583517,0.0,0.156,0.043,-0.0005,1.0,-0.0003,0.0,0.0,0.00054,0.0,0.0,True
1014,1501870583583,0.0,0.156,0.043,-0.0005,1.0,-0.0003,0.0,0.0,0.00054,0.0,0.0,True
1016,1501870583683,0.0,0.156,0.043,-0.0005,1.0,-0.0003,0.0,0.0,0.00054,0.0,0.0,True
1018,1501870583784,0.0,0.156,0.043,-0.0005,1.0,-0.0003,0.0,0.0,0.00054,0.0,0.0,True
1020,1501870583900,0.0,0.156,0.043,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
1022,1501870584000,0.0,0.156,0.043,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
1024,1501870584100,0.0,0.156,0.043,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
1026,1501870584200,0.0,0.156,0.043,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
1028,1501870584316,0.0,0.156,0.043,-0.0005,1.0,-0.0003,0.0,0.0,0.00054,0.0,0.0,True
1030,1501870584416,0.0,0.156,0.043,-0.0005,1.0,-0.0003,0.0,0.0,0.00054,0.0,0.0,True
1031,1501870584466,0.0,0.156,0.043,-0.0005,1.0,-0.0003,0.0,0.01,0.00054,0.0,0.0,True
1038,1501870584816,0.0,0.156,0.044000000000000004,-0.0005,1.0,-0.0003,0.0,0.0,0.00054,0.0,0.0,True
