,name,frameTime,F0final_sma,F0finEnv_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,sourceQualityMean_sma,sourceQualityRange_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_intensity_sma,pcm_loudness_sma,F0final_sma_ff0
0,'unknown',0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.6994903,0.9883412,0.001227465,0.1303009,0.1292162,0.2720484,0.41952790000000006,0.5544473000000001,0.6697289000000001,0.7658961,0.8470284,0.9178291999999999,0.9822495000000001,1.043099,1.102099,1.1600700000000002,1.217131,1.272837,1.3262120000000002,1.375581,1.418056,1.448481,1.457878,1.432704,1.358746,1.23234,1.0691549999999999,0.8959275999999999,0.7342484,0.5943311,6.532182e-12,0.0128983,0.0
1,'unknown',0.1,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.7139767,0.9883412,0.0013394070000000001,0.07763889,0.1292162,0.2720484,0.41952790000000006,0.5544473000000001,0.6697289000000001,0.7658961,0.8470284,0.9178291999999999,0.9822495000000001,1.043099,1.102099,1.1600700000000002,1.217131,1.272837,1.3262120000000002,1.375581,1.418056,1.448481,1.457878,1.432704,1.358746,1.23234,1.0691549999999999,0.8959275999999999,0.7342484,0.5943311,1.6811179999999997e-11,0.02767578,0.0
2,'unknown',0.2,0.0,0.0,0.0,0.0,0.0,0.0,-68.14204000000001,0.0,0.0,0.7236028,0.9883412,0.001558943,0.02340278,0.1292162,0.2720484,0.41952790000000006,0.5544473000000001,0.6697289000000001,0.7658961,0.8470284,0.9178291999999999,0.9822495000000001,1.043099,1.102099,1.1600700000000002,1.217131,1.272837,1.3262120000000002,1.375581,1.418056,1.448481,1.457878,1.432704,1.358746,1.23234,1.0691549999999999,0.8959275999999999,0.7342484,0.5943311,3.772694e-11,0.0459634,0.0
3,'unknown',0.3,71.05412,71.05412,0.7702545999999999,0.0,0.0,0.0,-38.876709999999996,0.03771718,0.5266776999999999,0.7583189,0.9883412,0.001827518,0.02127315,0.1292162,0.2720484,0.41952790000000006,0.5544473000000001,0.6697289000000001,0.7658961,0.8470284,0.9178291999999999,0.9822495000000001,1.043099,1.102099,1.1600700000000002,1.217131,1.272837,1.3262120000000002,1.375581,1.418056,1.448481,1.457878,1.432704,1.358746,1.23234,1.0691549999999999,0.8959275999999999,0.7342484,0.5943311,3.3271e-11,0.04221042,71.05412
4,'unknown',0.4,87.63184,87.63184,0.7666104,0.0,0.0,0.0,-10.24513,0.110606,0.8752291999999999,0.9281101,1.005375,0.002030336,0.02243055,0.1286117,0.2693985,0.4223274,0.5576835,0.6655534000000001,0.7738071999999999,0.8523803,0.9292539000000001,0.9956267,1.067567,1.134774,1.1795309999999999,1.223343,1.291285,1.354067,1.40256,1.446458,1.472643,1.48463,1.475905,1.395259,1.264461,1.102,0.9102786,0.745162,0.5951795,2.5192820000000002e-11,0.03673952,87.63184
5,'unknown',0.5,103.7004,103.7004,0.795814,0.1434971,0.1341683,0.3067037,-12.83805,0.169613,1.2201540000000002,1.036822,0.9907642,0.002099091,0.0255787,0.13032939999999998,0.2687553,0.4219429,0.5548906,0.670872,0.7815323000000001,0.8541994,0.9347151,0.9901761999999998,1.039241,1.099548,1.179481,1.214059,1.280744,1.327453,1.367232,1.430606,1.473163,1.471243,1.435737,1.3339590000000001,1.2099010000000001,1.071331,0.8914675999999999,0.7327628,0.5945272,7.589468e-12,0.02897293,103.7004
6,'unknown',0.6,120.3107,120.3107,0.8108743,0.13716760000000003,0.1217783,0.3047796,-10.44396,0.4209202,1.194631,1.030375,0.9709641,0.0020818720000000002,0.02571759,0.13053779999999998,0.2680967,0.42159659999999993,0.5601956,0.6751373,0.7771756999999999,0.850584,0.9374998,0.9916471,1.005862,1.054497,1.146493,1.204458,1.262114,1.29518,1.329473,1.392714,1.4506370000000002,1.4384860000000002,1.384121,1.276125,1.160986,1.039138,0.8750351000000001,0.7234726,0.5938055999999999,1.2923819999999999e-11,0.03322348,120.3107
7,'unknown',0.7,119.9926,119.9926,0.8327775,0.1612866,0.09598801,0.26375129999999997,-5.161329,0.545283,0.8700815000000001,0.859608,0.9743488000000001,0.002039735,0.02416667,0.1307349,0.27078459999999993,0.41625829999999997,0.5529374,0.6730136999999999,0.7703045999999999,0.8465162,0.9176685,0.9794402,1.0190139999999999,1.067148,1.142708,1.207471,1.263425,1.303287,1.338487,1.390112,1.436313,1.432029,1.4036629999999999,1.315957,1.196209,1.048805,0.8876533000000001,0.7290871999999999,0.5940393,5.3171e-11,0.04653063,119.9926
8,'unknown',0.8,120.3152,120.3152,0.8222130999999999,0.15664270000000002,0.08486406,0.3274293,-4.625992,0.6413023,0.5959557,0.7589703000000001,1.00159,0.002042004,0.02131944,0.13018949999999999,0.2753053,0.4174637,0.5542758000000001,0.6691444999999999,0.7649365,0.8458473,0.9067144,0.9779634,1.062384,1.130335,1.16994,1.224102,1.282074,1.343882,1.383748,1.428947,1.4505569999999999,1.473866,1.479214,1.427275,1.291866,1.102377,0.9111376,0.7435839,0.5941993,4.994164e-11,0.03949151,120.3152
9,'unknown',0.9,120.5767,120.5767,0.8083579000000001,0.1915687,0.09236702,0.313699,-5.585096,0.5862616,0.8755048000000001,0.7405115,1.01186,0.002016374,0.02053241,0.12951089999999998,0.27482870000000004,0.4234013,0.556129,0.6672996999999999,0.7669854,0.8535891999999999,0.9158579,0.9794219000000001,1.0762399999999999,1.153966,1.189898,1.230834,1.296009,1.361033,1.415317,1.456675,1.4652049999999999,1.489869,1.493889,1.43789,1.302759,1.112631,0.9170098,0.747835,0.5942693,1.083607e-10,0.051891,120.5767
