,0,1,2,3,4,5,6,7,8,9,10,11,12
1471,1490210408371,0.0,0.156,0.062,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1473,1490210408471,0.0,0.156,0.062,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1475,1490210408571,0.0,0.156,0.062,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1477,1490210408671,0.0,0.156,0.062,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1479,1490210408771,0.0,0.156,0.062,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1481,1490210408871,0.0,0.156,0.062,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1483,1490210408971,0.0,0.156,0.063,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1485,1490210409071,0.0,0.156,0.063,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1487,1490210409171,0.0,0.156,0.063,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1489,1490210409272,0.0,0.156,0.063,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1491,1490210409374,0.0,0.156,0.063,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1493,1490210409474,0.0,0.156,0.063,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1495,1490210409574,0.0,0.156,0.063,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1497,1490210409686,0.0,0.156,0.063,-0.0005,1.0,-0.0003,0.0,0.0,-0.0012900000000000001,0.0,0.0,True
1498,1490210409736,0.0,0.156,0.063,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1500,1490210409836,0.0,0.156,0.063,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1503,1490210409986,0.0,0.156,0.063,-0.0005,1.0,-0.0003,0.0,0.0,-0.0012900000000000001,0.0,0.0,True
1505,1490210410087,0.0,0.156,0.063,-0.0005,1.0,-0.0003,0.0,0.0,-0.0012900000000000001,0.0,0.0,True
1506,1490210410138,0.0,0.156,0.064,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1508,1490210410239,0.0,0.156,0.064,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1511,1490210410390,0.0,0.156,0.064,-0.0005,1.0,-0.0003,0.0,0.0,-0.0012900000000000001,0.0,0.0,True
1512,1490210410441,0.0,0.156,0.064,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1514,1490210410543,0.0,0.156,0.064,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1516,1490210410644,0.0,0.156,0.064,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1518,1490210410745,0.0,0.156,0.064,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1520,1490210410846,0.0,0.156,0.064,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1522,1490210410947,0.0,0.156,0.064,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1524,1490210411047,0.0,0.156,0.064,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1526,1490210411147,0.0,0.156,0.064,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1528,1490210411249,0.0,0.156,0.064,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1530,1490210411350,0.0,0.156,0.065,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1532,1490210411451,0.0,0.156,0.065,-0.0005,1.0,-0.0003,0.0,0.0,-0.0012900000000000001,0.0,0.0,True
1534,1490210411551,0.0,0.156,0.065,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1536,1490210411652,0.0,0.156,0.065,-0.0005,1.0,-0.0003,0.0,0.0,-0.0012900000000000001,0.0,0.0,True
1538,1490210411752,0.0,0.156,0.065,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1540,1490210411852,0.0,0.156,0.065,-0.0005,1.0,-0.0003,0.0,0.0,-0.0012900000000000001,0.0,0.0,True
1542,1490210411952,0.0,0.156,0.065,-0.0005,1.0,-0.0003,0.0,0.0,-0.0012900000000000001,0.0,0.0,True
1544,1490210412054,0.0,0.156,0.065,-0.0005,1.0,-0.0003,0.0,0.0,-0.0012900000000000001,0.0,0.0,True
1546,1490210412155,0.0,0.156,0.065,-0.0005,1.0,-0.0003,0.0,0.0,-0.0012900000000000001,0.0,0.0,True
1548,1490210412255,0.0,0.156,0.065,-0.0005,1.0,-0.0003,0.0,0.0,-0.0012900000000000001,0.0,0.0,True
1550,1490210412356,0.0,0.156,0.065,-0.0005,1.0,-0.0003,0.0,0.0,-0.0012900000000000001,0.0,0.0,True
1552,1490210412457,0.0,0.156,0.065,-0.0005,1.0,-0.0003,0.0,0.0,-0.0012900000000000001,0.0,0.0,True
1554,1490210412557,0.0,0.156,0.065,-0.0005,1.0,-0.0003,0.0,0.0,-0.0012900000000000001,0.0,0.0,True
1556,1490210412657,0.0,0.156,0.066,-0.0005,1.0,-0.0003,0.0,0.0,-0.0012900000000000001,0.0,0.0,True
1558,1490210412759,0.0,0.156,0.066,-0.0005,1.0,-0.0003,0.0,0.0,-0.0012900000000000001,0.0,0.0,True
1560,1490210412859,0.0,0.156,0.066,-0.0005,1.0,-0.0003,0.0,0.0,-0.0012900000000000001,0.0,0.0,True
1562,1490210412960,0.0,0.156,0.066,-0.0005,1.0,-0.0003,0.0,0.0,-0.0012900000000000001,0.0,0.0,True
1564,1490210413060,0.0,0.156,0.066,-0.0005,1.0,-0.0003,0.0,0.0,-0.0012900000000000001,0.0,0.0,True
1566,1490210413164,0.0,0.156,0.066,-0.0005,1.0,-0.0003,0.0,0.0,-0.0012900000000000001,0.0,0.0,True
1568,1490210413265,0.0,0.156,0.066,-0.0005,1.0,-0.0003,0.0,0.0,-0.0012900000000000001,0.0,0.0,True
1570,1490210413368,0.0,0.156,0.066,-0.0005,1.0,-0.0003,0.0,0.0,-0.0012900000000000001,0.0,0.0,True
1572,1490210413469,0.0,0.156,0.066,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1574,1490210413571,0.0,0.156,0.066,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1576,1490210413673,0.0,0.156,0.066,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1578,1490210413774,0.0,0.156,0.067,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1580,1490210413875,0.0,0.156,0.067,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1582,1490210413977,0.0,0.156,0.067,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1584,1490210414080,0.0,0.156,0.067,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1586,1490210414180,0.0,0.156,0.067,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1587,1490210414231,0.0,0.156,0.067,-0.0005,1.0,-0.0003,0.0,0.0,-0.0012900000000000001,0.0,0.0,True
1590,1490210414382,0.0,0.156,0.067,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1592,1490210414483,0.0,0.156,0.067,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1593,1490210414534,0.0,0.156,0.067,-0.0005,1.0,-0.0003,0.0,0.0,-0.0012900000000000001,0.0,0.0,True
1595,1490210414635,0.0,0.156,0.067,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1598,1490210414785,0.0,0.156,0.067,-0.0005,1.0,-0.0003,0.0,0.0,-0.0012900000000000001,0.0,0.0,True
1600,1490210414886,0.0,0.156,0.067,-0.0005,1.0,-0.0003,0.0,0.0,-0.0012900000000000001,0.0,0.0,True
1601,1490210414937,0.0,0.156,0.068,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1603,1490210415037,0.0,0.156,0.068,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1606,1490210415190,0.0,0.156,0.068,-0.0005,1.0,-0.0003,0.0,0.0,-0.0012900000000000001,0.0,0.0,True
1607,1490210415242,0.0,0.156,0.068,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1609,1490210415342,0.0,0.156,0.068,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1611,1490210415444,0.0,0.156,0.068,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1613,1490210415547,0.0,0.156,0.068,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1615,1490210415647,0.0,0.156,0.068,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1617,1490210415748,0.0,0.156,0.068,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1619,1490210415849,0.0,0.156,0.068,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1621,1490210415950,0.0,0.156,0.068,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
1623,1490210416052,0.0,0.156,0.068,-0.0005,1.0,-0.0003,0.0,0.01,-0.0012900000000000001,0.0,0.0,True
