,0,1,2,3,4,5,6,7,8,9,10,11,12
131,1510337890518,0.0,0.156,0.005,-0.0005,1.0,-0.0003,0.0,0.01,0.0,0.0,0.0,True
132,1510337890585,0.0,0.156,0.005,-0.0005,1.0,-0.0003,0.0,0.01,0.0,0.0,0.0,True
134,1510337890708,0.0,0.156,0.005,-0.0005,1.0,-0.0003,0.0,0.0,0.0,0.0,0.0,True
136,1510337890819,0.0,0.156,0.005,-0.0005,1.0,-0.0003,0.0,0.0,0.0,0.0,0.0,True
137,1510337890885,0.0,0.156,0.006,-0.0005,1.0,-0.0003,0.0,0.01,0.0,0.0,0.0,True
138,1510337890951,0.0,0.156,0.006,-0.0005,1.0,-0.0003,0.0,0.01,0.0,0.0,0.0,True
140,1510337891076,0.0,0.156,0.006,-0.0005,1.0,-0.0003,0.0,0.0,0.0,0.0,0.0,True
142,1510337891186,0.0,0.156,0.006,-0.0005,1.0,-0.0003,0.0,0.01,0.0,0.0,0.0,True
144,1510337891306,0.0,0.156,0.006,-0.0005,1.0,-0.0003,0.0,0.0,-0.00125,0.0,0.0,True
145,1510337891366,0.0,0.156,0.006,-0.0005,1.0,-0.0003,0.0,0.01,-0.00125,0.0,0.0,True
147,1510337891484,0.0,0.156,0.006,-0.0005,1.0,-0.0003,0.0,0.01,-0.00125,0.0,0.0,True
149,1510337891620,0.0,0.156,0.006,-0.0005,1.0,-0.0003,0.0,0.01,-0.00125,0.0,0.0,True
150,1510337891685,0.0,0.156,0.006,-0.0005,1.0,-0.0003,0.0,0.01,-0.00125,0.0,0.0,True
151,1510337891752,0.0,0.156,0.006,-0.0005,1.0,-0.0003,0.0,0.01,-0.00125,0.0,0.0,True
153,1510337891885,0.0,0.156,0.006,-0.0005,1.0,-0.0003,0.0,0.01,-0.00125,0.0,0.0,True
154,1510337891952,0.0,0.156,0.006,-0.0005,1.0,-0.0003,0.0,0.01,-0.00125,0.0,0.0,True
156,1510337892085,0.0,0.156,0.006999999999999999,-0.0005,1.0,-0.0003,0.0,0.01,-0.00125,0.0,0.0,True
157,1510337892152,0.0,0.156,0.006999999999999999,-0.0005,1.0,-0.0003,0.0,0.01,-0.00125,0.0,0.0,True
159,1510337892304,0.0,0.156,0.006999999999999999,-0.0005,1.0,-0.0003,0.0,0.01,-0.00125,0.0,0.0,True
160,1510337892368,0.0,0.156,0.006999999999999999,-0.0005,1.0,-0.0003,0.0,0.01,-0.00125,0.0,0.0,True
162,1510337892486,0.0,0.156,0.006999999999999999,-0.0005,1.0,-0.0003,0.0,0.01,-0.00125,0.0,0.0,True
163,1510337892552,0.0,0.156,0.006999999999999999,-0.0005,1.0,-0.0003,0.0,0.01,-0.00125,0.0,0.0,True
165,1510337892685,0.0,0.156,0.006999999999999999,-0.0005,1.0,-0.0003,0.0,0.01,-0.00125,0.0,0.0,True
167,1510337892802,0.0,0.156,0.006999999999999999,-0.0005,1.0,-0.0003,0.0,0.01,-0.00125,0.0,0.0,True
169,1510337892918,0.0,0.156,0.006999999999999999,-0.0005,1.0,-0.0003,0.0,0.01,-0.00125,0.0,0.0,True
170,1510337892968,0.0,0.156,0.006999999999999999,-0.0005,1.0,-0.0003,0.0,0.0,-0.00125,0.0,0.0,True
172,1510337893084,0.0,0.156,0.006999999999999999,-0.0005,1.0,-0.0003,0.0,0.01,-0.00125,0.0,0.0,True
174,1510337893185,0.0,0.156,0.006999999999999999,-0.0005,1.0,-0.0003,0.0,0.0,-0.00125,0.0,0.0,True
175,1510337893235,0.0,0.156,0.008,-0.0005,1.0,-0.0003,0.0,0.01,-0.00125,0.0,0.0,True
177,1510337893387,0.0,0.156,0.008,-0.0005,1.0,-0.0003,0.0,0.01,-0.00125,0.0,0.0,True
178,1510337893453,0.0,0.156,0.008,-0.0005,1.0,-0.0003,0.0,0.01,-0.00125,0.0,0.0,True
