,0,1,2,3,4,5,6,7,8,9,10,11,12
445,1509643120457,0.0,0.156,0.019,-0.0005,1.0,-0.0003,0.0,0.0,0.00033999999999999997,0.0,0.0,True
446,1509643120524,0.0,0.156,0.019,-0.0005,1.0,-0.0003,0.0,0.0,0.00033999999999999997,0.0,0.0,True
447,1509643120592,0.0,0.156,0.019,-0.0005,1.0,-0.0003,0.0,0.0,0.00033999999999999997,0.0,0.0,True
449,1509643120724,0.0,0.156,0.019,-0.0005,1.0,-0.0003,0.0,0.0,0.00033999999999999997,0.0,0.0,True
451,1509643120858,0.0,0.156,0.019,-0.0005,1.0,-0.0003,0.0,0.0,0.00033999999999999997,0.0,0.0,True
452,1509643120925,0.0,0.156,0.019,-0.0005,1.0,-0.0003,0.0,0.0,0.00033999999999999997,0.0,0.0,True
453,1509643120991,0.0,0.156,0.019,-0.0005,1.0,-0.0003,0.0,0.0,0.00033999999999999997,0.0,0.0,True
455,1509643121124,0.0,0.156,0.019,-0.0005,1.0,-0.0003,0.0,0.0,0.00033999999999999997,0.0,0.0,True
457,1509643121258,0.0,0.156,0.019,-0.0005,1.0,-0.0003,0.0,0.0,0.00033999999999999997,0.0,0.0,True
458,1509643121320,0.0,0.156,0.019,-0.0005,1.0,-0.0003,0.0,0.01,0.00033999999999999997,0.0,0.0,True
460,1509643121426,0.0,0.156,0.019,-0.0005,1.0,-0.0003,0.0,0.0,0.00033999999999999997,0.0,0.0,True
461,1509643121491,0.0,0.156,0.019,-0.0005,1.0,-0.0003,0.0,0.0,0.00033999999999999997,0.0,0.0,True
463,1509643121626,0.0,0.156,0.02,-0.0005,1.0,-0.0003,0.0,0.0,0.00033999999999999997,0.0,0.0,True
464,1509643121697,0.0,0.156,0.02,-0.0005,1.0,-0.0003,0.0,0.0,0.00033999999999999997,0.0,0.0,True
466,1509643121825,0.0,0.156,0.02,-0.0005,1.0,-0.0003,0.0,0.0,0.00033999999999999997,0.0,0.0,True
467,1509643121891,0.0,0.156,0.02,-0.0005,1.0,-0.0003,0.0,0.0,0.00033999999999999997,0.0,0.0,True
469,1509643122024,0.0,0.156,0.02,-0.0005,1.0,-0.0003,0.0,0.0,0.00033999999999999997,0.058617536,0.0,True
470,1509643122091,0.0,0.156,0.02,-0.0005,1.0,-0.0003,0.0,0.0,0.00033999999999999997,0.12893110000000002,0.0,True
472,1509643122226,0.0,0.156,0.02,-0.0005,1.0,-0.0003,0.0,0.0,0.00033999999999999997,0.28127718,0.0,True
473,1509643122292,0.0,0.156,0.02,-0.0005,1.0,-0.0003,0.0,0.0,0.00033999999999999997,0.31643397,0.0,True
475,1509643122425,0.0,0.156,0.02,-0.0005,1.0,-0.0003,0.0,0.0,0.00033999999999999997,0.31643397,0.0,True
477,1509643122541,0.0,0.156,0.02,-0.0005,1.0,-0.0003,0.0,0.01,0.00033999999999999997,0.31643397,0.0,True
478,1509643122592,0.0,0.156,0.02,-0.0005,1.0,-0.0003,0.0,0.0,0.00033999999999999997,0.31643394,0.0,True
480,1509643122724,0.0,0.156,0.02,-0.0005,1.0,-0.0003,0.0,0.01,0.00033999999999999997,0.3281529,0.0,True
482,1509643122824,0.0,0.156,0.02,-0.0005,1.0,-0.0003,0.0,0.0,0.00033999999999999997,0.33987182,0.0,True
484,1509643122925,0.0,0.156,0.021,-0.0005,1.0,-0.0003,0.0,0.03,0.00033999999999999997,0.37502859999999993,0.0,True
486,1509643123025,0.0,0.156,0.023,-0.0005,1.0,-0.0003,0.0,0.13,0.00033999999999999997,0.5039368,0.0,True
488,1509643123126,0.0,0.156,0.03,-0.0005,1.0,-0.0004,0.0,0.37,0.00033999999999999997,0.55081254,0.0,True
490,1509643123259,0.0,0.156,0.053,-0.0005,1.0,-0.0005,0.0001,0.8,0.00033999999999999997,0.7031586,0.0,True
491,1509643123309,0.0,0.156,0.066,-0.0005,1.0,-0.0005,0.0001,1.06,0.00033999999999999997,0.7383154000000001,0.0,True
493,1509643123409,0.0,0.156,0.105,-0.0005,1.0,-0.0006,0.0001,1.65,0.00033999999999999997,0.7383154000000001,0.0,True
495,1509643123525,0.0,0.156,0.17300000000000001,-0.0005,1.0,-0.0006,0.0002,2.42,0.00033999999999999997,0.7734265,0.0,True
497,1509643123625,0.0,0.156,0.253,-0.0005,1.0,-0.0007,0.0003,3.21,0.00033999999999999997,0.8437399999999999,0.0,True
499,1509643123725,0.0,0.156,0.35700000000000004,-0.0005,1.0,-0.0008,0.0004,4.18,0.00033999999999999997,0.89061576,0.0,True
501,1509643123826,0.0,0.156,0.491,-0.0005,1.0,-0.0008,0.0005,5.26,0.00033999999999999997,0.8788968,0.0,True
503,1509643123926,0.0,0.156,0.655,-0.0005,1.0,-0.0008,0.0005,6.36,0.00033999999999999997,0.86717784,0.0,True
505,1509643124026,0.0,0.156,0.8490000000000001,-0.0005,1.0,-0.0008,0.0006,7.41,0.00033999999999999997,0.83202106,0.0,True
507,1509643124126,0.0,0.156,1.072,-0.0005,1.0,-0.0008,0.0007,8.42,0.00033999999999999997,0.8320211,0.0,True
509,1509643124242,-0.001,0.156,1.3659999999999999,-0.0005,1.0,-0.0007,0.0008,9.58,0.00033999999999999997,0.83202106,0.0,True
511,1509643124342,-0.001,0.156,1.6980000000000002,-0.0005,1.0,-0.0008,0.0009,10.77,0.00033999999999999997,0.83202106,0.0,True
513,1509643124443,-0.002,0.156,1.9609999999999999,-0.0005,1.0,-0.0008,0.001,11.72,0.00033999999999999997,0.83202106,0.0,True
514,1509643124509,-0.002,0.156,2.187,-0.0005,1.0,-0.0008,0.001,12.53,0.00033999999999999997,0.7734264,0.0,True
516,1509643124609,-0.003,0.156,2.553,-0.0005,1.0,-0.0008,0.0011,13.6,0.00033999999999999997,0.57425034,0.0,True
518,1509643124710,-0.004,0.156,3.011,-0.0005,1.0,-0.0006,0.0011,14.48,0.00033999999999999997,0.5508125,0.0,True
520,1509643124810,-0.004,0.156,3.355,-0.0005,1.0,-0.0006,0.0012,15.09,0.00033999999999999997,0.5625315,0.0,True
521,1509643124895,-0.005,0.156,3.568,-0.0005,1.0,-0.0006,0.0012,15.47,0.00033999999999999997,0.5625314,0.0,True
523,1509643125027,-0.006999999999999999,0.156,4.317,-0.0005,1.0,-0.0006,0.0012,16.75,0.00033999999999999997,0.5625315,0.0,True
525,1509643125127,-0.008,0.156,4.794,-0.0005,1.0,-0.0006,0.0013,17.45,0.00033999999999999997,0.5625315,0.0,True
527,1509643125243,-0.009000000000000001,0.156,5.369,-0.0005,1.0,-0.0004,0.0013,17.78,0.00033999999999999997,0.0,0.0,True
529,1509643125343,-0.01,0.156,5.86,-0.0005,1.0,-0.0002,0.0012,17.63,0.00033999999999999997,0.0,0.0,True
531,1509643125443,-0.011000000000000001,0.156,6.348,-0.0005,1.0,-0.0002,0.0011,17.48,0.00033999999999999997,0.0,0.0,True
533,1509643125544,-0.012,0.156,6.831,-0.0005,1.0,-0.0002,0.0011,17.33,0.00033999999999999997,0.0,0.0,True
534,1509643125594,-0.013000000000000001,0.156,7.071000000000001,-0.0005,1.0,-0.0002,0.001,17.25,0.00033999999999999997,0.0,0.0,True
536,1509643125711,-0.013999999999999999,0.156,7.627000000000001,-0.0005,1.0,-0.0002,0.001,17.08,0.00033999999999999997,0.24612039999999996,0.0,True
538,1509643125827,-0.015,0.156,8.177,-0.0005,1.0,-0.0002,0.0009,16.9,0.00033999999999999997,0.25783932,0.0,True
540,1509643125937,-0.016,0.156,8.644,-0.0005,1.0,-0.0002,0.0008,16.75,0.00033999999999999997,0.25783932,0.0,True
542,1509643126044,-0.016,0.156,9.184,-0.0005,1.0,-0.0002,0.0007,16.57,0.00058,0.26955825,0.0,True
544,1509643126152,-0.017,0.156,9.642000000000001,-0.0005,1.0,-0.0002,0.0006,16.42,0.00062,0.28127718,0.0,True
545,1509643126212,-0.017,0.156,9.946,-0.0005,1.0,-0.0003,0.0006,16.4,0.00062,0.26955825,0.0,True
547,1509643126329,-0.018000000000000002,0.156,10.479000000000001,-0.0005,1.0,-0.0003,0.0005,16.47,0.00062,0.25783935,0.0,True
549,1509643126445,-0.018000000000000002,0.156,11.014000000000001,-0.0005,1.0,-0.0003,0.0004,16.57,0.00058,0.25783932,0.0,True
550,1509643126511,-0.018000000000000002,0.156,11.322000000000001,-0.0005,1.0,-0.0003,0.0003,16.62,0.00042,0.25783932,0.0,True
552,1509643126633,-0.018000000000000002,0.156,11.86,-0.0005,1.0,-0.0003,0.0003,16.56,0.00022,0.25783932,0.0,True
553,1509643126696,-0.018000000000000002,0.156,12.165999999999999,-0.0005,1.0,-0.0002,0.0002,16.46,0.00013000000000000002,0.2578393,0.0,True
555,1509643126829,-0.019,0.156,12.85,-0.0005,1.0,-0.0003,0.0002,16.41,5e-05,0.25783932,0.0,True
557,1509643126944,-0.019,0.156,13.307,-0.0005,1.0,-0.0003,0.0002,16.49,1e-05,0.26955822,0.0,True
559,1509643127046,-0.019,0.156,13.767000000000001,-0.0005,1.0,-0.0003,0.0002,16.59,1e-05,0.2578393,0.0,True
560,1509643127096,-0.019,0.156,13.997,-0.0005,1.0,-0.0003,0.0002,16.62,1e-05,0.25783932,0.0,True
562,1509643127212,-0.019,0.156,14.536,-0.0005,1.0,-0.0003,0.0002,16.56,1e-05,0.25783932,0.0,True
564,1509643127312,-0.02,0.156,14.994000000000002,-0.0005,1.0,-0.0002,0.0002,16.41,1e-05,0.25783935,0.0,True
566,1509643127412,-0.02,0.156,15.449000000000002,-0.0005,1.0,-0.0003,0.0002,16.37,1e-05,0.25783932,0.0,True
568,1509643127513,-0.02,0.156,15.905,-0.0005,1.0,-0.0003,0.0002,16.45,1e-05,0.25783932,0.0,True
570,1509643127629,-0.02,0.156,16.44,-0.0005,1.0,-0.0003,0.0002,16.55,1e-05,0.2578393,0.0,True
572,1509643127746,-0.02,0.156,16.977999999999998,-0.0005,1.0,-0.0003,0.0002,16.63,1e-05,0.25783932,0.0,True
574,1509643127846,-0.021,0.156,17.516,-0.0005,1.0,-0.0002,0.0002,16.54,1e-05,0.2578393,0.0,True
575,1509643127896,-0.021,0.156,17.745,-0.0005,1.0,-0.0002,0.0002,16.46,1e-05,0.25783932,0.0,True
578,1509643128047,-0.021,0.156,18.354,-0.0005,1.0,-0.0003,0.0002,16.46,1e-05,0.26955825,0.0,True
579,1509643128113,-0.021,0.156,18.66,-0.0005,1.0,-0.0004,0.0002,16.54,1e-05,0.30471504,0.0,True
581,1509643128217,-0.021,0.156,19.2,-0.0005,1.0,-0.0004,0.0002,16.76,1e-05,0.33987182,0.0,True
582,1509643128280,-0.021,0.156,19.434,-0.0005,1.0,-0.0004,0.0002,16.85,1e-05,0.38674749999999997,0.0,True
585,1509643128448,-0.022000000000000002,0.156,20.221,-0.0005,1.0,-0.0004,0.0003,17.12,1e-05,0.44534218,0.0,True
586,1509643128513,-0.022000000000000002,0.156,20.54,-0.0005,1.0,-0.0004,0.0003,17.23,1e-05,0.45706114,0.0,True
588,1509643128617,-0.022000000000000002,0.156,20.941,-0.0005,1.0,-0.0004,0.0003,17.38,1e-05,0.48049897,0.0,True
590,1509643128742,-0.023,0.156,21.59,-0.0005,1.0,-0.0004,0.0003,17.66,1e-05,0.4922179,0.0,True
591,1509643128808,-0.023,0.156,21.919,-0.0005,1.0,-0.0004,0.0003,17.81,1e-05,0.49221787,0.0,True
593,1509643128929,-0.023,0.156,22.585,-0.0005,1.0,-0.0004,0.0003,18.1,1e-05,0.4922179,0.0,True
595,1509643129029,-0.024,0.156,23.092,-0.0005,1.0,-0.0004,0.0004,18.36,1e-05,0.51565576,0.0,True
597,1509643129129,-0.024,0.156,23.607,-0.0005,1.0,-0.0004,0.0004,18.64,-2.9999999999999997e-05,0.5390936,0.0,True
599,1509643129229,-0.024,0.156,24.13,-0.0005,1.0,-0.0004,0.0004,18.97,-0.00027,0.5508125,0.0,True
601,1509643129329,-0.025,0.156,24.663,-0.0005,1.0,-0.0005,0.0005,19.34,-0.0006799999999999999,0.5742503999999999,0.0,True
603,1509643129430,-0.026000000000000002,0.156,25.206999999999997,-0.0005,1.0,-0.0005,0.0007,19.73,-0.00109,0.5859693,0.0,True
605,1509643129530,-0.027000000000000003,0.156,25.761999999999997,-0.0005,1.0,-0.0005,0.0009,20.16,-0.0012900000000000001,0.59768826,0.0,True
607,1509643129630,-0.027999999999999997,0.156,26.329,-0.0005,1.0,-0.0005,0.0012,20.62,-0.00141,0.6094071,0.0,True
609,1509643129730,-0.03,0.156,26.91,-0.0005,1.0,-0.0005,0.0015,21.11,-0.00145,0.60940725,0.0,True
611,1509643129830,-0.032,0.156,27.505,-0.0005,1.0,-0.0005,0.0018,21.62,-0.0015300000000000001,0.6094071999999999,0.0,True
613,1509643129930,-0.035,0.156,28.114,-0.0005,1.0,-0.0005,0.0021,22.14,-0.0015300000000000001,0.6094071999999999,0.0,True
617,1509643130130,-0.042,0.156,29.375999999999998,-0.0005,1.0,-0.0005,0.0028,23.22,-0.00162,0.6094071999999999,0.0,True
