,name,frameTime,F0final_sma,F0finEnv_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,sourceQualityMean_sma,sourceQualityRange_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_intensity_sma,pcm_loudness_sma,F0final_sma_ff0
0,'unknown',0.0,118.8717,118.8717,0.8303136999999999,0.1931253,0.1255756,0.7618709,-3.848293,0.4977092000000001,0.5885140999999999,2.536902,0.9883412,0.01192093,0.1263194,0.1292162,0.2720484,0.41952790000000006,0.5544473000000001,0.6697289000000001,0.7658961,0.8470284,0.9178291999999999,0.9822495000000001,1.043099,1.102099,1.1600700000000002,1.217131,1.272837,1.3262120000000002,1.375581,1.418056,1.448481,1.457878,1.432704,1.358746,1.23234,1.0691549999999999,0.8959275999999999,0.7342484,0.5943311,3.6615290000000008e-09,0.08612195,118.8717
1,'unknown',0.1,107.7563,107.7563,0.8330634,0.13653959999999998,0.09347907,0.5047246,-0.46600059999999993,0.6375268,0.4354262,2.6576419999999996,0.9883412,0.01089403,0.09148148,0.1292162,0.2720484,0.41952790000000006,0.5544473000000001,0.6697289000000001,0.7658961,0.8470284,0.9178291999999999,0.9822495000000001,1.043099,1.102099,1.1600700000000002,1.217131,1.272837,1.3262120000000002,1.375581,1.418056,1.448481,1.457878,1.432704,1.358746,1.23234,1.0691549999999999,0.8959275999999999,0.7342484,0.5943311,3.695468e-09,0.1072677,107.7563
2,'unknown',0.2,96.79836,96.79836,0.8372064,0.08222945,0.07342862,0.27433959999999996,1.160104,0.7332861999999999,0.3714212,2.529085,0.9883412,0.009584664,0.05868055,0.1292162,0.2720484,0.41952790000000006,0.5544473000000001,0.6697289000000001,0.7658961,0.8470284,0.9178291999999999,0.9822495000000001,1.043099,1.102099,1.1600700000000002,1.217131,1.272837,1.3262120000000002,1.375581,1.418056,1.448481,1.457878,1.432704,1.358746,1.23234,1.0691549999999999,0.8959275999999999,0.7342484,0.5943311,4.558626e-09,0.1630945,96.79836
3,'unknown',0.3,95.57666,95.57666,0.8269120000000001,0.0808512,0.08379383,0.3398288,-1.120241,0.6325879,0.5353262,2.372116,0.9883412,0.008809724,0.06548611,0.1292162,0.2720484,0.41952790000000006,0.5544473000000001,0.6697289000000001,0.7658961,0.8470284,0.9178291999999999,0.9822495000000001,1.043099,1.102099,1.1600700000000002,1.217131,1.272837,1.3262120000000002,1.375581,1.418056,1.448481,1.457878,1.432704,1.358746,1.23234,1.0691549999999999,0.8959275999999999,0.7342484,0.5943311,9.106213e-10,0.09301787,95.57666
4,'unknown',0.4,94.42126,94.42126,0.8645014999999999,0.1119755,0.1092645,0.376396,-2.160359,0.5764391999999999,0.622196,2.013503,1.0240479999999998,0.009209456,0.05601852,0.1308405,0.27460490000000004,0.4170915,0.5501446999999999,0.6582568,0.7597879,0.8947622,0.9879697000000001,1.0403069999999999,1.098078,1.153678,1.215007,1.2564959999999998,1.2854729999999999,1.3511819999999999,1.419838,1.457938,1.4454719999999999,1.435519,1.45904,1.4109690000000001,1.325169,1.1700110000000001,0.9841456000000001,0.805934,0.6375273,2.1248119999999996e-09,0.13423020000000002,94.42126
5,'unknown',0.5,93.01086,93.01086,0.8899851000000001,0.09205463,0.08771477,0.3046719,2.206268,0.6511268,0.4626017,1.9309619999999998,1.035906,0.009926652,0.04270834,0.1280569,0.2652991,0.41211800000000004,0.5376058000000001,0.6488986,0.7681131,0.8995075000000001,1.005183,1.063127,1.097697,1.1459139999999999,1.202727,1.23452,1.272208,1.3392600000000001,1.394534,1.426734,1.421049,1.367398,1.442041,1.477701,1.450788,1.282742,1.0787069999999999,0.8850603000000001,0.6865603,4.312013e-09,0.159934,93.01086
6,'unknown',0.6,92.06992,92.06992,0.8810525,0.06371333,0.06373098,0.1876881,4.625401,0.7230883,0.4526858,1.938279,1.028614,0.009021191,0.03768518,0.1252297,0.2598448,0.3996886,0.5295434,0.6450785,0.7738318000000001,0.8885629999999999,0.9837607,1.052398,1.0864690000000001,1.137824,1.200727,1.232222,1.2645309999999998,1.3304280000000002,1.385459,1.426445,1.4448219999999998,1.41574,1.4581959999999998,1.476291,1.419424,1.243148,1.04472,0.8562601000000001,0.6633194,4.478889e-09,0.1787935,92.06992
7,'unknown',0.7,91.17286,91.17286,0.8559582,0.05035501,0.04808809,0.1693627,4.493073000000001,0.7190484,0.4732156,2.0002560000000003,0.9955468000000001,0.007648009,0.03564815,0.12470239999999999,0.2642,0.4077867,0.537396,0.6486508000000001,0.753417,0.8230776,0.9264295,0.9877533000000002,1.050707,1.109593,1.195009,1.2590299999999999,1.2875530000000002,1.329613,1.3853280000000001,1.441818,1.4629159999999999,1.509284,1.491377,1.3801780000000001,1.238291,1.062542,0.8857978000000001,0.7304546,0.5913096,4.7330690000000006e-09,0.18235929999999997,91.17286
8,'unknown',0.8,104.9991,104.9991,0.8176906999999999,0.1051546,0.1032057,0.22931710000000002,-0.5856588,0.5527166,0.7787368,2.04655,0.9844314000000001,0.005604718000000001,0.03574074,0.12950119999999998,0.2686067,0.4093455,0.5324983,0.6563579,0.7509771,0.8209960999999999,0.8991013000000001,0.9605558000000001,1.039253,1.096567,1.1801190000000001,1.263423,1.297495,1.342857,1.399836,1.455915,1.475627,1.534524,1.47505,1.3384690000000001,1.1680469999999998,1.008297,0.834291,0.6870297,0.5704779000000001,1.7216779999999998e-09,0.12286980000000002,104.9991
9,'unknown',0.9,99.5675,99.5675,0.7882634,0.1232742,0.1492839,0.2351752,-1.908989,0.5238037,0.7079137,1.776891,0.9674146,0.004319219,0.03173611,0.1326983,0.2751614,0.42317429999999995,0.5441566999999999,0.6533026999999999,0.7404199,0.8241978000000001,0.8828239,0.9392796,1.007039,1.052346,1.111677,1.185562,1.24783,1.309024,1.3403610000000001,1.375564,1.419096,1.413255,1.376876,1.320043,1.230772,1.0879459999999999,0.9081781999999999,0.7464413000000001,0.6055545,1.6255100000000001e-09,0.1157402,99.5675
10,'unknown',1.0,93.84461,93.84461,0.7606185999999999,0.1140866,0.17531860000000002,0.1903143,-3.9189160000000003,0.3350433,0.77474,1.339784,0.9660242,0.003568703,0.02905093,0.1304943,0.2700821,0.42130909999999994,0.5472214,0.6477229999999999,0.7458656,0.8245085999999999,0.8703301,0.9507949,1.010985,1.064676,1.074237,1.156756,1.245274,1.298832,1.33038,1.348842,1.4129040000000002,1.364933,1.344706,1.33855,1.266875,1.1204399999999999,0.9401780999999999,0.7711601,0.6185704000000001,1.27114e-10,0.06087656,93.84461
11,'unknown',1.1,72.73326999999999,72.73326999999999,0.7490602,0.07108674,0.1205585,0.2064154,-4.888901000000001,0.2563738,0.6577305999999999,1.6129129999999998,1.0344309999999999,0.0058858719999999995,0.02703704,0.12735180000000001,0.2742095,0.41829399999999994,0.5677564,0.7050938,0.8264,0.9030773999999999,0.9414140999999999,1.032916,1.116026,1.199076,1.2636479999999999,1.340827,1.3824290000000001,1.412662,1.508758,1.53039,1.5168409999999999,1.5373459999999999,1.488349,1.34942,1.208803,1.047657,0.8835848,0.7265615,0.5863071999999999,8.958832e-11,0.04703648,72.73326999999999
12,'unknown',1.2,78.65444000000001,78.65444000000001,0.7800621999999999,0.05666289,0.07554981,0.2641272,-7.823728999999999,0.08018141,0.7396341,2.738804,1.053718,0.008782984,0.02696759,0.1278704,0.27542849999999997,0.4218611,0.5675699000000001,0.7024845999999999,0.8266187,0.9200806999999999,1.0153,1.097688,1.166917,1.239395,1.3332540000000002,1.3945290000000001,1.408249,1.440719,1.544373,1.591677,1.54665,1.58523,1.539548,1.366778,1.183824,1.0014040000000002,0.8352588,0.6921541999999999,0.5718014,1.318255e-11,0.03287803,78.65444000000001
13,'unknown',1.3,84.95685999999999,84.95685999999999,0.8229221,0.05951641,0.05789999,0.309295,-6.67162,0.2618914,0.6130498000000001,3.307065,0.9920128,0.01145471,0.02868056,0.128998,0.2657143,0.4094712,0.5379201,0.6677392,0.789146,0.8769445,0.973851,1.0428030000000001,1.078704,1.121652,1.206243,1.2376850000000001,1.2693020000000002,1.32511,1.386898,1.440793,1.443371,1.442913,1.409368,1.340057,1.208408,1.038435,0.860722,0.7074339,0.5826526,5.082836e-10,0.06918183,84.95685999999999
14,'unknown',1.4,92.05804,92.05804,0.8204859,0.05442915,0.05639087,0.2657949,-4.276994999999999,0.46103599999999995,0.5386152,2.7862970000000002,0.9343914000000001,0.01036981,0.02942129,0.1307661,0.2653563,0.408371,0.5202565,0.6109118,0.6963052,0.7806270000000001,0.8617524999999999,0.9085636,0.9438996,0.9869116,1.057705,1.126116,1.214788,1.279,1.27356,1.3235139999999999,1.37666,1.401359,1.381658,1.306733,1.1999229999999999,1.046441,0.87945,0.7242644,0.5892866,8.898728000000002e-09,0.17143270000000002,92.05804
15,'unknown',1.5,89.00647,89.00647,0.8009833000000001,0.0493419,0.05488175,0.2222947,-4.027461,0.47637029999999997,0.3882563,2.5612790000000003,1.019454,0.009749978000000001,0.03284722,0.1304329,0.2684842,0.41057200000000005,0.5252435000000001,0.6574517,0.7758541,0.8688035,0.9215629999999999,0.9781287000000001,1.068525,1.16536,1.2220950000000002,1.3263909999999999,1.390356,1.4384290000000002,1.484738,1.489452,1.482589,1.5340340000000001,1.509742,1.367517,1.2180790000000001,1.058849,0.8898395,0.7321709,0.5910935,8.891479999999999e-09,0.1640479,89.00647
16,'unknown',1.6,87.55,86.05745999999999,0.7810178000000001,0.02697728,0.02601378,0.19133870000000003,-36.43598,0.42280470000000003,0.37926750000000004,3.3071639999999998,1.077234,0.009902346999999999,0.03696759,0.1284027,0.2742527,0.42106980000000005,0.5671335,0.7195891999999999,0.8457809000000001,0.9528059999999999,1.0134729999999998,1.093956,1.195324,1.292693,1.333651,1.408835,1.451819,1.4999850000000001,1.5868209999999998,1.573991,1.55111,1.590751,1.541245,1.40076,1.256126,1.076633,0.9002332000000001,0.737929,0.5937173000000001,8.393083e-09,0.12303710000000001,87.55
