,0,1,2,3,4,5,6,7,8,9,10,11,12
667,1510604059549,0.0,0.156,0.028999999999999998,-0.0005,1.0,-0.0003,0.0,0.0,5e-05,0.0,0.0,True
669,1510604059650,0.0,0.156,0.028999999999999998,-0.0005,1.0,-0.0003,0.0,0.0,5e-05,0.0,0.0,True
671,1510604059777,0.0,0.156,0.028999999999999998,-0.0005,1.0,-0.0003,0.0,0.01,5e-05,0.0,0.0,True
672,1510604059833,0.0,0.156,0.028999999999999998,-0.0005,1.0,-0.0003,0.0,0.01,5e-05,0.0,0.0,True
674,1510604059949,0.0,0.156,0.028999999999999998,-0.0005,1.0,-0.0003,0.0,0.0,5e-05,0.0,0.0,True
676,1510604060051,0.0,0.156,0.028999999999999998,-0.0005,1.0,-0.0003,0.0,0.0,5e-05,0.0,0.0,True
678,1510604060167,0.0,0.156,0.028999999999999998,-0.0005,1.0,-0.0003,0.0,0.01,5e-05,0.0,0.0,True
680,1510604060267,0.0,0.156,0.028999999999999998,-0.0005,1.0,-0.0003,0.0,0.01,5e-05,0.0,0.0,True
682,1510604060384,0.0,0.156,0.03,-0.0005,1.0,-0.0003,0.0,0.0,5e-05,0.0,0.0,True
683,1510604060434,0.0,0.156,0.03,-0.0005,1.0,-0.0003,0.0,0.01,5e-05,0.0,0.0,True
685,1510604060551,0.0,0.156,0.03,-0.0005,1.0,-0.0003,0.0,0.0,5e-05,0.0,0.0,True
687,1510604060667,0.0,0.156,0.03,-0.0005,1.0,-0.0003,0.0,0.01,5e-05,0.0,0.0,True
689,1510604060767,0.0,0.156,0.03,-0.0005,1.0,-0.0003,0.0,0.01,5e-05,0.0,0.0,True
691,1510604060882,0.0,0.156,0.03,-0.0005,1.0,-0.0003,0.0,0.01,5e-05,0.0,0.0,True
692,1510604060934,0.0,0.156,0.03,-0.0005,1.0,-0.0003,0.0,0.01,5e-05,0.0,0.0,True
694,1510604061034,0.0,0.156,0.03,-0.0005,1.0,-0.0003,0.0,0.01,5e-05,0.0,0.0,True
696,1510604061135,0.0,0.156,0.03,-0.0005,1.0,-0.0003,0.0,0.0,5e-05,0.0,0.0,True
